time,o,c,h,l,t,rsi,macd,macdSignal,macdHist,adx,Middle bband,Lower bband,Upper bband,Parabolic sar,ema
2021-01-04- 13:25:00,184.61,184.49,184.61,184.48,1609766700,11.25963009683775,0.001602162487898795,0.013290102350616987,-0.011687939862718192,46.855687867459864,184.60666666666668,184.41881329614714,184.79452003718623,184.95209283267803,184.58101066347834
2021-01-04- 13:30:00,184.46,184.45,184.46,184.45,1609767000,9.133612560378932,-0.011669407414643729,0.008298200397564844,-0.019967607812208573,55.684362057459204,184.51666666666665,184.38069281307114,184.65264052026217,184.93805097602447,184.51550533173918
2021-01-04- 13:45:00,184.68,184.59,184.71,184.35,1609767900,54.368147135020514,-0.01043208478932911,0.004552143360186053,-0.014984228149515163,49.24424145404831,184.51,184.39224318878297,184.627756811217,184.92428995650397,184.5527526658696
2021-01-04- 13:50:00,184.61,184.5,184.65,184.5,1609768200,36.73437424877299,-0.015414972128581894,0.0005587202624324633,-0.015973692391014357,44.95082771844104,184.51333333333332,184.39747901892198,184.62918764774466,184.9108041573739,184.5263763329348
2021-01-04- 13:55:00,184.549,184.41,184.549,184.34,1609768500,24.71182081796941,-0.02432114680044606,-0.004417253150143241,-0.019903893650302817,39.5191959686071,184.5,184.35303061570517,184.64696938429483,184.8975880742264,184.4681881664674
2021-01-04- 14:00:00,184.39,184.41,184.45,184.39,1609768800,24.71182081796941,-0.02935098323234797,-0.009403999166584187,-0.019946984065763784,35.89810813538447,184.43999999999997,184.3551471864719,184.52485281352804,184.8846363127419,184.4390940832337
2021-01-04- 14:05:00,184.35,184.27,184.35,184.13,1609769100,11.518019733248062,-0.0412304146197755,-0.01576928225722245,-0.02546113236255305,48.59665275034475,184.36333333333332,184.23134006766008,184.49532659900655,184.87194358648705,184.35454704161685
2021-01-04- 14:10:00,184.23,184.22,184.23,184.11,1609769400,8.956320951141448,-0.051057718537322216,-0.022826969513242406,-0.02823074902407981,57.65455957903165,184.29999999999998,184.13916882558655,184.4608311744134,184.84968527889245,184.2872735208084
2021-01-04- 14:15:00,184.13,184.08,184.13,184,1609769700,4.630711741290776,-0.06535234697750525,-0.031332045006094975,-0.034020301971410274,66.60436601922929,184.19000000000003,184.02916882585802,184.35083117414203,184.82009786773676,184.18363676040423
2021-01-04- 14:20:00,184.08,184.09,184.17,184.05,1609770000,9.322931333832095,-0.07184189400300056,-0.03943401480547609,-0.03240787919752447,62.46588070746458,184.13000000000002,184.0024591571865,184.25754084281354,184.77909297434994,184.1368183802021
2021-01-04- 14:25:00,184.12,184.15,184.19,183.86,1609770300,37.15222588039084,-0.06955409524189804,-0.04545803089276048,-0.02409606434913756,67.94242004752044,184.10666666666668,184.0448425439612,184.16849078937216,184.74013832563244,184.14340919010107
2021-01-04- 14:30:00,184.11,182.81,184.38,182.52,1609770600,3.29324713378355,-0.1572944637412661,-0.0678253174624616,-0.08946914627880449,77.57914736640008,183.6833333333333,182.4472822736346,184.919384393032,184.6873300260945,183.47670459505053
2021-01-04- 14:35:00,182.72,181.41,182.73,181.39,1609770900,1.3562237601087297,-0.3053870322839032,-0.11533766042674992,-0.19004937185715326,84.54747100194378,182.78999999999996,180.55262058052867,185.02737941947126,184.53561692426788,182.44335229752528
2021-01-04- 14:40:00,181.42,182.32,182.33,180.95,1609771200,37.308364455601996,-0.33018685834070993,-0.1583075000095419,-0.17187935833116802,89.31045124341807,182.17999999999998,181.01988506317645,183.3401149368235,184.38,182.38167614876264
2021-01-04- 14:45:00,182.36,183,183.15,182.21,1609771500,55.491144100322444,-0.2887239452895187,-0.18439078906553727,-0.10433315622398145,66.38401586940991,182.24333333333334,180.94058410363587,183.5460825630308,184.0713,182.6908380743813
2021-01-04- 14:50:00,182.98,182.27,183.06,181.5,1609771800,37.825192706829,-0.3014800129297157,-0.20780863383837295,-0.09367137909134277,60.063757185473605,182.53,181.864067070501,183.195932929499,183.79038300000002,182.48041903719064
2021-01-04- 14:55:00,182.36,181.79,182.8,181.65,1609772100,28.78640130325133,-0.33238853563548787,-0.23272461419779594,-0.09966392143769193,55.85025139618275,182.35333333333335,181.35836823069258,183.34829843597413,183.53474853000003,182.13520951859533
2021-01-04- 15:00:00,181.89,181.64,182.26,181.38,1609772400,25.88673649170788,-0.3516227416679669,-0.2565042396918301,-0.0951185019761368,56.97631133611383,181.9,181.36259884637076,182.43740115362925,183.30212116230004,181.88760475929766
2021-01-04- 15:05:00,181.595,181.449,182.31,181.21,1609772700,21.709866619503295,-0.3653196895126598,-0.27826732965599604,-0.08705235985666376,60.10477909670366,181.62633333333338,181.34723796951,181.90542869715676,183.09043025769304,181.66830237964882
2021-01-04- 15:10:00,181.46,180.98,181.59,180.47,1609773000,13.617193651245984,-0.39391273417925277,-0.30139641056064737,-0.0925163236186054,68.16936973185696,181.3563333333334,180.8017395882396,181.9109270784272,182.89779153450067,181.32415118982442
2021-01-04- 15:15:00,180.91,181.28,181.62,180.68,1609773300,36.37391561642298,-0.3787504564237736,-0.3168672197332726,-0.061883236690501,71.61630898955094,181.2363333333334,180.84844904378414,181.62421762288264,182.6550123810506,181.3020755949122
2021-01-04- 15:20:00,181.26,181.65,181.97,181.04,1609773600,57.22227249239181,-0.3305239845189476,-0.3195985726904076,-0.01092541182854001,52.80927950623934,181.3033333333334,180.75528629575146,181.85138037091534,182.43651114294553,181.47603779745612
2021-01-04- 15:25:00,181.66,181.87,182.01,181.32,1609773900,66.89661150569802,-0.2724424949911963,-0.3101673571505653,0.03772486215936899,38.07033628424053,181.60000000000005,181.1131050764925,182.0868949235076,182.23986002865098,181.67301889872806
2021-01-04- 15:30:00,181.85,181.16,182.19,180.92,1609774200,31.9347695269895,-0.2734506601740634,-0.3028240177552649,0.02937335758120152,42.330262912998165,181.56000000000006,180.96647943042515,182.15352056957497,180.47,181.416509449364
2021-01-04- 15:35:00,181.09,181.36,181.46,180.95,1609774500,44.24664229907537,-0.2510901993055654,-0.292477254065325,0.04138705475975957,45.170213998836594,181.4633333333334,180.86548534087018,182.0611813257966,180.4872,181.388254724682
2021-01-04- 15:40:00,181.36,181.37,181.98,181.24,1609774800,44.99288302403174,-0.22710629944148764,-0.2794030631405575,0.05229676369906988,42.06987949502873,181.29666666666674,181.1032184253819,181.49011490795158,180.504228,181.37912736234102
2021-01-04- 15:45:00,181.35,179.38,181.35,179.09,1609775100,9.00699580199869,-0.3396260816013239,-0.2914476668327108,-0.04817841476861312,51.45949986564665,180.7033333333334,178.8318395746592,182.5748270920076,182.19,180.3795636811705
2021-01-04- 15:50:00,179.35,178.21,179.559,177.93,1609775400,5.281572220864883,-0.48206641407909956,-0.32957141628198855,-0.152494997797111,61.561089562759854,179.65333333333342,177.0444084803113,182.26225818635555,182.159,179.29478184058524
2021-01-04- 15:55:00,178.25,176.88,178.55,176.86,1609775700,3.0972137361344387,-0.6502684648865795,-0.39371082600290674,-0.2565576388836728,70.41621335817126,178.15666666666675,176.1140322022125,180.199301131121,182.07442,178.08739092029262
2021-01-04- 16:00:00,176.92,175.29,177.75,174.82,1609776000,1.7783242882030745,-0.8474520892680175,-0.4844590786559289,-0.3629930106120886,78.29632247278526,176.7933333333334,174.4060149865888,179.18065168007803,181.91798740000002,176.6886954601463
2021-01-04- 16:05:00,175.48,174.45,175.91,173.75,1609776300,1.3296370279504706,-1.0056856851680323,-0.5887043999583496,-0.4169812852096827,84.10859898393431,175.54000000000005,173.52465883785024,177.55534116214986,181.634067904,175.56934773007316
2021-01-04- 16:10:00,174.47,175.75,175.856,173.45,1609776600,37.775567814584825,-0.9865510197289495,-0.6682737239124695,-0.31827729581648,88.13429064027395,175.16333333333338,174.0868782458357,176.23978842083108,181.2398645088,175.65967386503658
2021-01-04- 16:15:00,175.67,175.79,175.88,174.84,1609776900,38.818580917764365,-0.9374948375261454,-0.7221179466352047,-0.2153768908909407,89.99628245393517,175.33000000000004,174.08506358936006,176.57493641064002,180.772472638272,175.7248369325183
2021-01-04- 16:20:00,175.75,174.75,175.88,174.64,1609777200,23.473455218776216,-0.9442700052208579,-0.7665483583523354,-0.17772164686852254,91.52178584832639,175.43000000000006,174.4677803439306,176.39221965606953,180.3331242799757,175.23741846625916
2021-01-04- 16:25:00,174.72,175.17,175.6,174.43,1609777500,38.25829503597166,-0.8877281923286375,-0.7907843251475958,-0.09694386718104175,92.85746333246372,175.2366666666667,174.38229230174548,176.09104103158793,179.92013682317716,175.2037092331296
2021-01-04- 16:30:00,175.14,174.81,175.31,173.88,1609777800,30.645899288678947,-0.8447826165848937,-0.8015839834350553,-0.043198633149838406,94.35747942581243,174.91000000000008,174.53905526043278,175.2809447395674,179.53192861378653,175.0068546165648
2021-01-04- 16:35:00,174.83,174.7,174.9,173.88,1609778100,28.08468051120777,-0.7951591995027911,-0.8002990266486025,0.005139827145811404,95.35749015471156,174.89333333333343,174.49189148780775,175.2947751788591,179.16701289695933,174.8534273082824
2021-01-04- 16:40:00,174.5,174.04,174.5,173.74,1609778400,16.028500692412535,-0.7804443284486524,-0.7963280870086125,0.01588375855996005,96.19133369574392,174.51666666666677,173.83660131047654,175.196732022857,178.82399212314178,174.4467136541412
2021-01-04- 16:45:00,174.1,174.01,174.32,173.77,1609778700,15.572702300370093,-0.7461296072096673,-0.7862883910488234,0.040158783839156165,96.74722938976548,174.25000000000009,173.61313266701495,174.88686733298522,178.50155259575328,174.2283568270706
2021-01-04- 16:50:00,173.92,172.73,174.28,172.65,1609779000,5.52232944199759,-0.7855590776007659,-0.786142528359212,0.0005834507584460136,97.66988440939797,173.5933333333334,172.37214993647487,174.8145167301919,178.1984594400081,173.4791784135353
2021-01-04- 16:55:00,172.681,171.63,172.91,171.63,1609779300,3.014470185004849,-0.8598653417863318,-0.800887091044636,-0.058978250741695826,98.36801764196161,172.79000000000008,170.8448864643677,174.73511353563245,177.81006727920752,172.55458920676764
2021-01-04- 17:00:00,171.58,170.68,172.2,170.5,1609779600,1.8979156585612338,-0.944327914223436,-0.8295752556803959,-0.11475265854304006,98.86962755595839,171.68000000000006,170.00468908362936,173.35531091637077,177.31566189687092,171.6172946033838
2021-01-04- 17:05:00,170.69,169.08,171.24,168.9,1609779900,0.9804584973267132,-1.0770313879052082,-0.8790664821253584,-0.19796490577984982,99.22499270938509,170.4633333333334,168.3588407843437,172.5678258823231,176.70225232615255,170.34864730169193
2021-01-04- 17:10:00,169.08,167.83,169.45,167.42,1609780200,0.6258962325321057,-1.2130146521947154,-0.9458561161392298,-0.26715853605548556,99.47062127388732,169.19666666666674,166.8638095724389,171.5295237608946,175.92202709353728,169.08932365084598
2021-01-04- 17:15:00,167.77,168.86,169.25,166.83,1609780500,31.32278908453071,-1.1906099747717747,-0.9948068878657388,-0.19580308690603587,99.63686051564115,168.5900000000001,167.50029055866978,169.6797094413304,174.98680411324818,168.974661825423
2021-01-04- 17:20:00,169,170.16,170.4,168.45,1609780800,56.66547424168884,-1.0462715127148954,-1.0050998128355701,-0.04117169987932523,75.48846130471252,168.95000000000007,167.04331002348886,170.8566899765113,174.0079876196584,169.5673309127115
2021-01-04- 17:25:00,170.12,170.04,170.2,169.41,1609781100,53.91095291113079,-0.9237146953709612,-0.9888227893426483,0.06510809397168715,59.38952849742676,169.68666666666672,168.51348485832142,170.85984847501203,173.14662910529938,169.80366545635576
2021-01-04- 17:30:00,169.98,169.71,170.02,168.66,1609781400,44.906440567848875,-0.8340417576191044,-0.9578665829979396,0.12382482537883521,57.105832038265284,169.97000000000006,169.58947404837045,170.35052595162966,172.38863361266345,169.75683272817787
2021-01-04- 17:35:00,169.74,169,170,168.49,1609781700,29.178265630804333,-0.7950589949065545,-0.9253050653796626,0.1302460704731081,57.257763137429286,169.5833333333334,168.71548798109518,170.45117868557162,171.72159757914383,169.37841636408893
2021-01-04- 17:40:00,168.9,168.57,169.08,168.16,1609782000,22.135288837241326,-0.7716238777399553,-0.8945688278517212,0.12294495011176587,60.69151933873193,169.09333333333342,168.15321513755347,170.03345152911336,171.13460586964658,168.97420818204446
2021-01-04- 17:45:00,168.58,168.18,168.58,167.7,1609782300,16.663299954936942,-0.7564871295964792,-0.8669524882006728,0.1104653586041936,66.54933217800688,168.58333333333343,167.91354066239418,169.25312600427267,170.61805316528898,168.57710409102225
2021-01-04- 17:50:00,168.12,169.55,169.59,167.8,1609782600,63.80738423034698,-0.6269873165585693,-0.8189594538722521,0.1919721373136828,49.22575974491935,168.76666666666677,167.61400790448516,169.91932542884837,170.1634867854543,169.06355204551113
2021-01-04- 17:55:00,169.6,170.03,170.37,169.58,1609782900,72.1017001363943,-0.48750496724102277,-0.7526685565460063,0.2651635893049835,48.391275539034126,169.25333333333344,167.68563154769933,170.82103511896756,166.83,169.54677602275558
2021-01-04- 18:00:00,170,170.24,170.53,169.8,1609783200,75.74891311094753,-0.3646830803485841,-0.6750714613065218,0.31038838095793775,49.67780322776375,169.9400000000001,169.36241883705037,170.51758116294985,166.86540000000002,169.8933880113778
2021-01-04- 18:05:00,170.28,170.31,170.39,169.53,1609783500,77.23685398702347,-0.26659745973225313,-0.5933766609916681,0.32677920125941495,39.9782191651771,170.19333333333344,169.95537908978594,170.43128757688095,166.93869200000003,170.1016940056889
2021-01-04- 18:10:00,170.35,171.05,171.16,170.28,1609783800,88.46223505323614,-0.14233265095970182,-0.5031678589852748,0.360835208025573,45.977366079143245,170.53333333333345,169.8004243653453,171.2662423013216,167.01051816000003,170.57584700284445
2021-01-04- 18:15:00,171.04,171.24,171.51,170.86,1609784100,90.30378743541456,-0.042694010965476537,-0.41107308938131515,0.3683790784158386,53.38109722917346,170.8666666666668,170.06428133403867,171.6690519992949,167.13500261520002,170.90792350142223
2021-01-04- 18:20:00,171.24,172.1,172.13,171.18,1609784400,95.34657803428635,0.08314317983297315,-0.3122298355384575,0.39537301537143066,62.477574007638616,171.46333333333345,170.54968375315363,172.37698291351327,167.31000251059203,171.5039617507111
2021-01-04- 18:25:00,172.13,172.46,172.68,172.05,1609784700,96.49211570500238,0.1877319915607245,-0.2122374701186211,0.3999694616793456,70.75200600589908,171.93333333333342,170.9097014551392,172.95696521152763,167.55100238506242,171.98198087535556
2021-01-04- 18:30:00,172.41,171.62,172.46,171.52,1609785000,51.83293312664317,0.19270985939655816,-0.13124800421558525,0.3239578636121434,55.57351422302292,172.0600000000001,171.37181397875477,172.7481860212454,167.85874224195868,171.8009904376778
2021-01-04- 18:35:00,171.64,172.23,172.55,171.64,1609785300,67.97724259786216,0.23110692252285503,-0.058777018867897185,0.28988394139075224,47.39532842630544,172.10333333333344,171.39446882674682,172.81219783992006,168.14801770744117,172.0154952188389
2021-01-04- 18:40:00,172.25,172.54,172.89,172.25,1609785600,74.49403815582578,0.26967227440860597,0.006912839787403452,0.26275943462120255,48.98019980035323,172.13000000000008,171.36562661839125,172.89437338160891,168.4199366449947,172.27774760941946
2021-01-04- 18:45:00,172.56,172.77,172.78,172.44,1609785900,79.20395749100935,0.30155982139635285,0.06584223610919335,0.2357175852871595,50.0367807163851,172.5133333333334,172.07081528614714,172.95585138051968,168.73284107984506,172.52387380470975
2021-01-04- 18:50:00,172.82,173.37,173.41,172.56,1609786200,87.927392364301,0.35326154646020314,0.1233260981793953,0.22993544828080784,59.68415816677848,172.8933333333334,172.1935555909429,173.5931110757239,169.0238422042559,172.94693690235488
2021-01-04- 18:55:00,173.4,173.3,173.42,173.09,1609786500,81.91421325853895,0.3704238254694303,0.1727456436374023,0.197678181832028,66.20805272215163,173.14666666666676,172.61092211740257,173.68241121593095,169.37473482791543,173.12346845117744
2021-01-04- 19:00:00,173.29,173.18,173.42,172.85,1609786800,69.66354014287982,0.3608494680491674,0.21036640851975533,0.15048305952941207,51.33552987954547,173.28333333333345,173.12641863661943,173.44024803004746,169.73880869340303,173.1517342255887
2021-01-04- 19:05:00,173.09,171.92,173.12,171.92,1609787100,20.761063906249156,0.256057815112797,0.21950468983836366,0.03655312527443336,53.434229192930275,172.8000000000001,171.55164107732026,174.04835892267994,170.07011591099675,172.53586711279434
2021-01-04- 19:10:00,171.95,172.49,172.57,171.35,1609787400,46.32760016259107,0.217312613945694,0.21906627465982972,-0.001753660714135713,60.12391259259228,172.53000000000011,171.49966025030017,173.56033974970006,170.37160547900703,172.51293355639717
2021-01-04- 19:15:00,172.44,172.59,172.92,172.13,1609787700,50.52816489622868,0.1912217511623453,0.21349736996033283,-0.022275618797987534,49.747688107451665,172.33333333333346,171.74311680073384,172.92354986593307,170.6459609858964,172.55146677819857
2021-01-04- 19:20:00,172.39,172.71,172.81,171.93,1609788000,56.636877830597754,0.17571847390621542,0.20594159074950935,-0.03022311684329393,47.096328487710345,172.5966666666668,172.4167901663609,172.77654316697271,170.89562449716573,172.6307333890993
2021-01-04- 19:25:00,172.66,172.08,172.66,171.94,1609788300,28.714789522412243,0.11643107010837639,0.18803948662128275,-0.07160841651290636,45.3287554078828,172.46000000000015,171.91373998885032,173.00626001114998,171.12281829242082,172.35536669454967
2021-01-04- 19:30:00,172.14,171.76,172.28,171.61,1609788600,20.874063480540716,0.05155197290437741,0.16074198387790167,-0.10919001097352427,51.92865434269117,172.18333333333348,171.39401576606173,172.97265090060523,171.32956464610294,172.05768334727483
2021-01-04- 19:35:00,171.71,172.1,172.4,171.54,1609788900,44.866963816047836,0.03033916626912969,0.13466142035614728,-0.10432225408701759,46.452005017701396,171.98000000000013,171.66844476179878,172.29155523820148,171.51770382795368,172.0788416736374
2021-01-04- 19:40:00,172.06,171.71,172.15,171.6,1609789200,29.48429747573896,-0.011325301901734974,0.10546407590457083,-0.1167893778063058,42.80090546770822,171.8566666666668,171.5101282291639,172.20320510416968,171.54,171.8944208368187
2021-01-04- 19:45:00,171.61,170.95,171.8,170.94,1609789500,14.726106603434886,-0.0903241296072963,0.06630643480219739,-0.1566305644094937,55.191159154754054,171.58666666666682,170.6316332176957,172.54170011563792,173.42,171.42221041840935
2021-01-04- 19:50:00,170.97,170.69,171.07,170.5,1609789800,11.716601894798039,-0.15700458443549792,0.021644230954658325,-0.17864881539015626,66.17588399039629,171.1166666666668,170.25112894053524,171.98220439279834,173.3952,171.05610520920467
2021-01-04- 19:55:00,170.67,172.87,173.1,170.61,1609790100,75.27273946986838,-0.0464607954100984,0.00802322568170698,-0.054484021091805376,61.05136712155221,171.50333333333344,169.55895111215023,173.44771555451666,173.33729599999998,171.96305260460235
2021-01-04- 20:00:00,172.85,171.96,173.19,171.84,1609790400,51.884696105425085,-0.03434357372978525,-0.00045013420059146665,-0.03389343952919378,58.40273142142908,171.84000000000012,170.0519656976166,173.62803430238364,173.28055007999998,171.9615263023012
2021-01-04- 20:05:00,171.95,172.44,173.04,171.9,1609790700,61.379134391096926,0.007625660153138369,0.0011650246701545007,0.006460635482983869,56.63697428801367,172.42333333333343,171.67994768504605,173.16671898162082,173.22493907839998,172.2007631511506
2021-01-04- 20:10:00,172.55,173,173.24,172.45,1609791000,71.29247186043635,0.07327632996828015,0.01558728572977963,0.05768904423850052,58.424668458639594,172.46666666666678,171.6166732027425,173.31666013059106,170.5,172.60038157557528
2021-01-04- 20:15:00,173.07,172.3,173.1,171.93,1609791300,48.128915624529725,0.06611390480500745,0.025692609544825197,0.040421295260182254,41.24366121429153,172.58000000000007,171.9751308682266,173.18486913177355,170.5274,172.45019078778765
2021-01-04- 20:20:00,172.16,172.04,172.32,171.64,1609791600,40.751967757111764,0.04136208978965783,0.028826505593791723,0.012535584195866107,37.93346363874759,172.44666666666674,171.63585089097552,173.25748244235797,170.554526,172.24509539389382
2021-01-04- 20:25:00,172,172.24,172.48,171.71,1609791900,49.655643551985946,0.037333558889315555,0.03052791625289649,0.006805642636419064,27.91802885309531,172.1933333333334,171.9710222402627,172.41564442640413,170.58138074000001,172.24254769694693
2021-01-04- 20:30:00,172.34,172.83,173.03,171.54,1609792200,69.76278880222925,0.07374782286467507,0.039171897575252204,0.03457592528942287,33.213592356664144,172.3700000000001,171.69927899500183,173.04072100499835,170.60796693260002,172.53627384847346
2021-01-04- 20:35:00,172.76,173.45,173.63,172.67,1609792500,81.44444643243723,0.13758463512658636,0.05885444508551904,0.07873019004106732,44.97603599485782,172.84000000000006,171.8519379237301,173.82806207627002,170.63428726327402,172.99313692423672
2021-01-04- 20:40:00,173.5,173.64,173.79,173.06,1609792800,84.24275826280844,0.18788460096985204,0.08466047626238564,0.1032241247074664,54.38744123997702,173.30666666666673,172.6149377538937,173.99839557943974,170.69420151800853,173.31656846211837
2021-01-04- 20:45:00,173.64,174.22,174.34,173.6,1609793100,90.679157849104,0.2542227117908169,0.11857292336807189,0.135649788422745,64.54902641727365,173.77000000000007,173.11496819424752,174.4250318057526,170.78707547246827,173.76828423105917
2021-01-04- 20:50:00,174.25,173.88,174.74,173.88,1609793400,66.71636801866094,0.2659418885946536,0.14804671641338824,0.11789517218126538,72.94704470549874,173.9133333333334,173.4374248455351,174.38924182113172,170.92919245356956,173.82414211552958
2021-01-04- 20:55:00,173.96,173.88,174.18,173.25,1609793700,66.71636801866093,0.2645624788469263,0.17134986890009585,0.09321260994683045,51.22027657963195,173.99333333333342,173.67277825941105,174.3138884072558,171.11973283089108,173.8520710577648
2021-01-04- 21:00:00,173.81,173.99,174.22,173.8,1609794000,72.086038776606,0.26213115862503855,0.1895061268450844,0.07262503177995416,37.950796523085565,173.91666666666674,173.8129576725686,174.0203756607649,171.30074618934654,173.92103552888238
2021-01-04- 21:05:00,174.04,173.72,174.04,173.72,1609794300,45.22363970100894,0.2331077715174672,0.19822645577956094,0.03488131573790626,25.43292909767776,173.86333333333343,173.6416228116002,174.08504385506666,171.4727088798792,173.8205177644412
2021-01-04- 21:10:00,173.76,173.3,173.8,173.15,1609794600,24.190210900082207,0.17731946473668359,0.19404505757098547,-0.01672559283430189,34.721899800233295,173.67000000000007,173.102197217397,174.23780278260315,171.63607343588524,173.5602588822206
2021-01-04- 21:15:00,173.42,173.48,173.48,173.26,1609794900,41.63950937186436,0.14684957173611224,0.18460596040401084,-0.0377563886678986,40.914546935270316,173.50000000000009,173.15590698945672,173.84409301054345,171.79126976409097,173.5201294411103
2021-01-04- 21:20:00,173.48,173.4,173.48,173.26,1609795200,36.100029588654856,0.11630615252252596,0.17094599882771386,-0.054639846305187895,45.04297835862834,173.3933333333334,173.24606185337248,173.54060481329432,171.93870627588643,173.46006472055515
2021-01-04- 21:30:00,173.41,173.91,173.91,173.36,1609795800,71.87674299010366,0.12710044406495058,0.1621768878751612,-0.035076443810210634,41.63859301231856,173.59666666666672,173.14875794586746,174.04457538746598,172.0787709620921,173.68503236027757
2021-01-04- 21:35:00,173.77,173.8,173.86,173.77,1609796100,60.85372060815456,0.1223376976761017,0.1542090498353493,-0.03187135215924761,39.36900278144537,173.70333333333338,173.26505386900013,174.14161279766662,172.2118324139875,173.7425161801388
2021-01-04- 21:50:00,173.7,173.84,173.84,173.7,1609797000,63.87556391856436,0.11775579799538605,0.14691839946735666,-0.02916260147197061,30.038440582889127,173.85000000000005,173.7590787888216,173.9409212111785,172.33824079328812,173.7912580900694
2021-01-04- 21:55:00,173.85,173.94,173.96,173.85,1609797300,71.98518375707924,0.11755212733385179,0.14104514504065568,-0.023493017706803898,32.94761585067915,173.86000000000004,173.74224318853587,173.97775681146422,172.4583287536237,173.8656290450347
2021-01-04- 22:00:00,173.85,173.75,173.89,173.75,1609797600,43.89875650672526,0.1004077585281209,0.13291766773814873,-0.03250990921002783,21.997533832438886,173.8433333333334,173.68812737714433,173.99853928952245,172.57241231594253,173.80781452251733
2021-01-04- 22:05:00,173.85,173.85,173.85,173.85,1609797900,57.11007878725846,0.09252957534732786,0.12484004925998456,-0.03231047391265669,14.697479153612045,173.84666666666672,173.69146071047766,174.00187262285579,172.6807917001454,173.82890726125868
2021-01-04- 22:20:00,173.66,173.66,173.66,173.66,1609798800,34.17414844374342,0.07118993084893077,0.1141100255777738,-0.04292009472884303,27.90498826351735,173.75333333333342,173.59812737723811,173.90853928942872,172.78375211513813,173.74445363062932
2021-01-04- 23:00:00,173.72,172.8,173.75,172.8,1609801200,9.170046684427415,-0.004091371285880996,0.09046974620504285,-0.09456111749092384,48.690768522897706,173.43666666666672,172.52301708641522,174.35031624691823,174.74,173.27222681531467
2021-01-04- 23:10:00,173.12,173.44,173.44,173.12,1609801800,50.00400876594564,-0.009734916407552419,0.0704288136825238,-0.08016373009007621,62.54795536248461,173.30000000000004,172.57043391893058,174.0295660810695,174.72060000000002,173.35611340765735
2021-01-04- 23:15:00,173.39,173.53,173.76,173.39,1609802100,54.334475209587296,-0.00696238058480958,0.05495057482905712,-0.0619129554138667,46.59960778490376,173.2566666666667,172.6066752137227,173.90665811961068,174.70139400000002,173.4430567038287
2021-01-04- 23:20:00,173.62,173.59,173.78,173.5,1609802400,57.97456203264842,-0.0007971260490080567,0.04380103465344408,-0.044598160702452136,34.59496351594907,173.52,173.39671171984546,173.64328828015456,174.68238006,173.51652835191436
2021-01-04- 23:25:00,173.49,173,173.49,172.97,1609802700,26.645772156648494,-0.03705427901093117,0.02762997192056903,-0.0646842509315002,44.11522146029696,173.37333333333336,172.8430922980125,173.90357436865423,174.66355625940002,173.25826417595718
2021-01-04- 23:45:00,173.01,173.42,173.45,173.01,1609803900,53.48569321641028,-0.030931062447052682,0.015917765047044688,-0.04684882749409737,50.46206008986221,173.3366666666667,172.8407276023401,173.8326057309933,174.64492069680603,173.33913208797858
2021-01-04- 23:55:00,173.16,173.27,173.27,173.08,1609804500,44.719918323533435,-0.03610019129143893,0.005514173779347964,-0.0416143650707869,54.693285842905716,173.23000000000002,172.8824370560752,173.57756294392485,174.62647148983797,173.3045660439893
2021-01-05- 00:00:00,173.37,173.65,173.65,173.22,1609804800,65.93499899130654,-0.012284996042296825,0.0019543398150190052,-0.01423933585731583,47.34731406479033,173.4466666666667,173.1341144488157,173.75921888451768,174.6082067749396,173.47728302199465
2021-01-05- 00:10:00,173.9,173.69,173.99,173.69,1609805400,67.88126457570164,0.006543294712855641,0.0028721307945863326,0.003671163918269308,52.34422337904325,173.53666666666672,173.15813147827322,173.91520185506022,174.5901247071902,173.58364151099732
2021-01-05- 00:15:00,173.6,173.64,173.72,173.6,1609805700,61.31304238627466,0.015292057185462227,0.005356116072761511,0.009935941112700715,47.61589517772939,173.66000000000005,173.61679506261254,173.70320493738757,174.5722234601183,173.61182075549866
2021-01-05- 00:20:00,173.63,173.8,173.8,173.63,1609806000,73.58260610768568,0.03146715531920563,0.010578323922050336,0.020888831397155295,47.87903916601894,173.71000000000004,173.5763337490895,173.84366625091056,174.5545012255171,173.70591037774932
2021-01-05- 00:25:00,173.78,173.86,173.86,173.78,1609806300,77.58191994114449,0.045139069293753664,0.017490472996391,0.027648596297362663,50.75649653629241,173.76666666666674,173.58095482319231,173.95237851014116,174.53695621326193,173.78295518887467
2021-01-05- 00:35:00,173.7,173.75,173.77,173.6,1609806900,54.77707789993558,0.04507224107894103,0.02300682661290101,0.022065414466040024,36.60831282365024,173.8033333333334,173.7133950832209,173.8932715834459,174.51958665112932,173.76647759443733
2021-01-05- 00:40:00,173.75,173.81,173.81,173.7,1609807200,63.54462226695855,0.04758989290067461,0.02792343987045573,0.019666453030218883,26.01469699946219,173.80666666666673,173.71672841647333,173.89660491686013,174.50239078461803,173.78823879721867
2021-01-05- 00:45:00,173.84,174,174.02,173.84,1609807500,81.0217303864141,0.06061125716280458,0.0344610033289255,0.026150253833879075,34.45194158045256,173.85333333333338,173.6402084352024,174.06645823146437,174.48536687677185,173.89411939860935
2021-01-05- 00:50:00,174,174.01,174.08,173.98,1609807800,81.71382965399694,0.06779245391095401,0.041127293445331205,0.026665160465622804,42.885828744280225,173.94000000000005,173.75597101685955,174.12402898314056,174.46851320800414,173.95205969930467
